time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-06-13T15:51:56.810Z,35.644,-118.3205,7.43,2.62,ml,47,39,0.05704,0.14,ci,ci40484736,2023-06-14T02:55:29.123Z,"14km ENE of Lake Isabella, CA",earthquake,0.13,0.45,0.235,26,reviewed,ci,ci
2023-06-13T15:49:34.064Z,59.7692,-151.8079,58.7,1.7,ml,,,,0.52,ak,ak0237jhczry,2023-06-13T15:52:07.295Z,"1 km ESE of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2023-06-13T15:40:16.310Z,34.0973333,-118.2835,13.21,1.72,ml,33,69,0.02499,0.11,ci,ci40484728,2023-06-13T18:25:19.330Z,"2km WNW of Silver Lake, CA",earthquake,0.18,0.29,0.129,20,reviewed,ci,ci
2023-06-13T15:32:49.580Z,17.9933333333333,-66.7473333333333,12.4,2.32,md,12,184,0.04972,0.14,pr,pr71413283,2023-06-13T15:46:11.410Z,"3 km W of Tallaboa, Puerto Rico",earthquake,0.57,0.36,0.109770811766263,6,reviewed,pr,pr
2023-06-13T15:29:16.360Z,38.8144989,-122.8231659,2.38,0.93,md,22,54,0.007326,0.05,nc,nc73900706,2023-06-13T17:16:17.676Z,"7km NW of The Geysers, CA",earthquake,0.23,0.48,0.18,24,automatic,nc,nc
2023-06-13T15:20:19.326Z,52.0834,-172.5655,79.239,3.7,mb,25,200,2.155,0.84,us,us7000k86f,2023-06-13T16:55:33.407Z,"112 km E of Atka, Alaska",earthquake,6.8,19.208,0.116,19,reviewed,us,us
2023-06-13T15:20:16.400Z,38.8344994,-122.8061676,1.94,0.23,md,10,75,0.0115,0.02,nc,nc73900701,2023-06-13T16:52:14.397Z,"7km W of Cobb, CA",earthquake,0.38,0.95,0.07,10,automatic,nc,nc
2023-06-13T15:17:57.090Z,34.397,-118.9826667,5.89,1.49,ml,27,39,0.05253,0.23,ci,ci40484704,2023-06-13T18:17:11.040Z,"6km W of Fillmore, CA",earthquake,0.32,1.05,0.073,19,reviewed,ci,ci
2023-06-13T15:07:29.118Z,28.66790771,-98.5357307,5.453409831,2.316085479,mlv,13,99,0.1077291232,0.3,tx,tx2023lmyy,2023-06-15T16:59:22.771Z,"13 km SSW of Christine, Texas",earthquake,2.614109528,2.911734387,0.1962201214,8,reviewed,tx,tx
2023-06-13T14:48:06.133Z,63.2509,-149.345,77.9,1.8,ml,,,,0.53,ak,ak0237jgraat,2023-06-13T14:50:03.807Z,"25 km SW of Cantwell, Alaska",earthquake,,0.8,,,automatic,ak,ak
2023-06-13T14:37:52.860Z,19.9411666666667,-155.484,36.22,1.8,md,28,236,,0.13,hv,hv73450177,2023-06-14T05:00:05.200Z,"15 km S of Honoka‘a, Hawaii",earthquake,0.59,0.8,0.0562114551400447,12,reviewed,hv,hv
2023-06-13T14:34:41.240Z,58.1856666666667,-155.282833333333,3.67,0.52,ml,8,188,,0.13,av,av91924651,2023-06-13T15:14:27.230Z,"84 km NW of Karluk, Alaska",earthquake,0.89,1.21,0.327381298122161,8,reviewed,av,av
2023-06-13T14:33:28.500Z,38.8336678,-122.8056641,2.68,0.63,md,12,61,0.01082,0.02,nc,nc73900696,2023-06-13T16:25:14.271Z,"7km W of Cobb, CA",earthquake,0.38,0.94,0.42,13,automatic,nc,nc
2023-06-13T14:30:29.000Z,38.796833,-122.7363358,0.69,0.81,md,9,101,0.01358,0.04,nc,nc73900691,2023-06-13T15:59:19.054Z,"3km NE of The Geysers, CA",earthquake,0.27,1.05,0.11,10,automatic,nc,nc
2023-06-13T14:27:46.612Z,38.147,-117.9278,13.7,0.9,ml,6,120.59,0.069,0.1975,nn,nn00861233,2023-06-14T21:32:26.927Z,"Nevada",earthquake,,1.5,0.98,4,reviewed,nn,nn
2023-06-13T14:08:21.540Z,38.8088341,-122.8259964,1.69,0.77,md,6,159,0.002486,0.01,nc,nc73900686,2023-06-13T15:33:16.887Z,"7km WNW of The Geysers, CA",earthquake,0.66,1.07,0.15,7,automatic,nc,nc
2023-06-13T14:06:39.490Z,38.769001,-122.7378311,0.78,1.19,md,12,92,0.01255,0.03,nc,nc73900681,2023-06-13T15:06:16.715Z,"2km ESE of The Geysers, CA",earthquake,0.35,0.5,0.25,12,automatic,nc,nc
2023-06-13T13:59:38.030Z,19.1854991912842,-155.483840942383,30.9799995422363,1.83000004,md,38,77,,0.109999999,hv,hv73450157,2023-06-13T14:02:48.980Z,"2 km SSW of Pāhala, Hawaii",earthquake,0.56,0.779999971,1.72000003,10,automatic,hv,hv
2023-06-13T13:59:12.482Z,-16.5438,-69.9993,188.671,4.2,mb,18,243,1.152,0.61,us,us7000k85z,2023-06-13T14:27:22.040Z,"37 km NW of Mazo Cruz, Peru",earthquake,10.99,8.274,0.2,7,reviewed,us,us
2023-06-13T13:51:25.520Z,17.9606666666667,-66.9378333333333,11.71,1.91,md,5,201,0.05756,0.06,pr,pr71413273,2023-06-13T17:02:07.710Z,"3 km WSW of Guánica, Puerto Rico",earthquake,1.01,0.58,0.052868678279971,5,reviewed,pr,pr
2023-06-13T13:45:11.180Z,46.8796666666667,-112.5295,10.19,0.58,ml,7,120,0.05379,0.04,mb,mb90018003,2023-06-13T14:53:14.260Z,"14 km SE of Lincoln, Montana",earthquake,0.37,0.49,0.409613562481966,3,reviewed,mb,mb
2023-06-13T13:29:05.890Z,38.8066673,-122.8141632,3.56,0.77,md,21,60,0.01194,0.06,nc,nc73900676,2023-06-13T14:38:15.673Z,"6km WNW of The Geysers, CA",earthquake,0.32,0.63,0.31,22,automatic,nc,nc
2023-06-13T13:27:15.254Z,39.6163,-119.9664,5,0.8,ml,7,120.24,0.01,0.1001,nn,nn00861186,2023-06-13T19:58:55.148Z,"7 km S of Cold Springs, Nevada",earthquake,,1.8,0.3,6,reviewed,nn,nn
2023-06-13T13:23:32.200Z,19.1798324584961,-155.486831665039,29.3899993896484,1.80999994,md,29,85,,0.100000001,hv,hv73450137,2023-06-13T13:26:48.040Z,"Hawaii region, Hawaii",earthquake,0.5,1,0.899999976,3,automatic,hv,hv
2023-06-13T13:20:24.720Z,44.8595,-110.3635,12.5,1.92,ml,21,122,0.1045,0.18,uu,uu60542111,2023-06-13T13:42:21.750Z,"Wyoming",earthquake,0.43,1.14,0.188,5,reviewed,uu,uu
2023-06-13T13:18:22.819Z,39.6164,-119.9702,6.3,1.3,ml,15,80.61,0.011,0.141,nn,nn00861171,2023-06-13T17:15:14.236Z,"7 km S of Cold Springs, Nevada",earthquake,,1.2,0.18,9,reviewed,nn,nn
2023-06-13T13:03:48.590Z,19.2566661834717,-155.366333007812,30.6200008392334,2.04999995,md,47,140,,0.140000001,hv,hv73450132,2023-06-13T13:06:59.420Z,"13 km ENE of Pāhala, Hawaii",earthquake,0.53,0.75999999,1.50999999,22,automatic,hv,hv
2023-06-13T12:57:48.293Z,13.9371,119.9487,10,4.9,mb,114,77,8.786,0.56,us,us7000k85s,2023-06-15T03:28:53.576Z,"12 km WNW of Cabra, Philippines",earthquake,7.67,1.852,0.05,127,reviewed,us,us
2023-06-13T12:36:50.940Z,38.7779999,-122.7568359,1.18,0.77,md,9,102,0.01007,0.02,nc,nc73900671,2023-06-13T14:14:14.387Z,"0km NNW of The Geysers, CA",earthquake,0.34,0.72,0.05,8,automatic,nc,nc
2023-06-13T12:30:15.360Z,-3.2125,147.4609,10,5.4,mww,65,64,6.785,0.87,us,us7000k85q,2023-06-14T12:33:35.223Z,"Bismarck Sea",earthquake,10.06,1.875,0.098,10,reviewed,us,us
2023-06-13T11:59:11.170Z,33.2083333,-116.0446667,8.44,0.8,ml,25,87,0.066,0.21,ci,ci40484560,2023-06-13T13:45:07.775Z,"11km NE of Ocotillo Wells, CA",earthquake,0.39,1.12,0.128,12,reviewed,ci,ci
2023-06-13T11:56:51.201Z,36.7484,-116.232,4.1,-0.1,ml,17,109.29,0.026,0.1112,nn,nn00861169,2023-06-13T16:56:36.891Z,"50 km ESE of Beatty, Nevada",earthquake,,1.1,0.23,8,reviewed,nn,nn
2023-06-13T11:53:12.830Z,36.5903333,-121.1955,6.16,2.55,md,62,104,0.02029,0.12,nc,nc73900666,2023-06-14T07:40:11.040Z,"8km NW of Pinnacles, CA",earthquake,0.17,0.31,0.185,116,reviewed,nc,nc
2023-06-13T11:43:42.410Z,36.308,-120.8985,9.88,2.14,md,59,76,0.04657,0.12,nc,nc73900661,2023-06-13T23:20:13.138Z,"23km NNE of San Lucas, CA",earthquake,0.18,0.27,0.178,50,reviewed,nc,nc
2023-06-13T11:43:32.967Z,61.78,-147.157,39.3,1.4,ml,,,,0.68,ak,ak0237jexyz4,2023-06-13T11:46:44.468Z,"17 km S of Eureka Roadhouse, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-06-13T11:43:31.002Z,58.2517,-155.1499,1.2,0.7,ml,,,,0.19,ak,ak0237jexyto,2023-06-13T11:44:30.173Z,"86 km NNW of Karluk, Alaska",earthquake,,1.4,,,automatic,ak,ak
2023-06-13T11:40:56.630Z,19.2296657562256,-155.394500732422,33.2599983215332,1.85000002,md,44,144,,0.119999997,hv,hv73450107,2023-06-13T11:44:10.330Z,"9 km ENE of Pāhala, Hawaii",earthquake,0.56,0.850000024,0.689999998,16,automatic,hv,hv
2023-06-13T11:39:58.581Z,64.4246,-163.7185,10,2.5,mb_lg,12,153,0.675,0.2,us,us7000k85i,2023-06-14T07:19:47.040Z,"32 km SSW of White Mountain, Alaska",earthquake,3.49,1.987,0.142,13,reviewed,us,us
2023-06-13T11:33:58.070Z,17.8781666666667,-66.844,11.68,2.38,md,5,244,0.102,0.05,pr,pr71413253,2023-06-13T12:25:54.200Z,"12 km SSE of Maria Antonia, Puerto Rico",earthquake,0.74,0.61,0.0152814172786484,5,reviewed,pr,pr
2023-06-13T11:31:10.307Z,59.2852,-151.7219,9.9,1.7,ml,,,,0.97,ak,ak0237jevcnc,2023-06-13T16:42:56.022Z,"9 km SE of Port Graham, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-06-13T11:31:09.232Z,59.2945,-151.7577,5.8,1.8,ml,,,,0.62,ak,ak0237jevcjv,2023-06-13T11:33:04.689Z,"7 km SSE of Port Graham, Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-06-13T11:29:52.806Z,57.9563,-155.0117,248,1.4,ml,,,,1.21,ak,ak0237jev0hh,2023-06-13T11:38:51.102Z,"54 km NW of Karluk, Alaska",earthquake,,4,,,automatic,ak,ak
2023-06-13T11:25:22.874Z,63.0645,-148.0723,58.8,1.6,ml,,,,0.56,ak,ak0237jeu3b3,2023-06-13T11:27:33.389Z,"Central Alaska",earthquake,,0.4,,,automatic,ak,ak
2023-06-13T11:16:54.030Z,38.5206,-119.526,6.3,1.5,ml,19,75.99,0.066,0.1332,nn,nn00861166,2023-06-13T16:47:18.154Z,"4 km W of Walker, California",earthquake,,0.8,0.23,9,reviewed,nn,nn
2023-06-13T11:00:12.580Z,17.9698333333333,-66.8491666666667,9.76,2.25,md,5,203,0.02911,0.1,pr,pr71413263,2023-06-13T14:35:37.210Z,"4 km SW of Indios, Puerto Rico",earthquake,0.7,0.51,0.262752857657956,5,reviewed,pr,pr
2023-06-13T10:55:05.650Z,36.5405,-98.96033333,6.9,1.33,ml,28,74,0.04859046489,0.13,ok,ok2023lmqp,2023-06-13T21:15:27.235Z,"8 km WSW of Waynoka, Oklahoma",earthquake,,0.3,0.25,5,reviewed,ok,ok
2023-06-13T10:50:22.494Z,64.4155,-163.5968,19.4,3.8,ml,,,,0.75,ak,ak0237jee0j7,2023-06-15T17:32:37.040Z,"30 km WSW of Golovin, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-06-13T10:45:11.540Z,37.3881667,-119.9841667,15.57,2.05,md,20,83,0.1857,0.26,nc,nc73900656,2023-06-14T07:13:09.931Z,"11km S of Mariposa, CA",earthquake,0.47,0.7,0.312,26,reviewed,nc,nc
2023-06-13T10:42:29.390Z,35.8985,-117.7401667,9.53,0.77,ml,15,115,0.09197,0.08,ci,ci40484528,2023-06-13T18:08:30.036Z,"16km ESE of Little Lake, CA",earthquake,0.22,0.46,0.156,7,reviewed,ci,ci
2023-06-13T10:42:11.930Z,31.938,-117.1823333,5.59,1.98,ml,17,238,0.4357,0.24,ci,ci40484520,2023-06-13T18:02:05.566Z,"40km SW of Primo Tapia, B.C., MX",earthquake,0.97,31.61,0.184,8,reviewed,ci,ci
2023-06-13T10:37:16.904Z,58.1794,-155.23,0,1.4,ml,,,,0.29,ak,ak0237jeb7u2,2023-06-13T10:57:28.875Z,"Alaska Peninsula",earthquake,,1.4,,,automatic,ak,ak
2023-06-13T10:35:42.850Z,38.8105,-122.823,2.17,1.63,md,55,25,0.005094,0.05,nc,nc73900651,2023-06-14T01:34:13.020Z,"7km WNW of The Geysers, CA",earthquake,0.14,0.16,0.168,50,reviewed,nc,nc
2023-06-13T10:32:55.410Z,38.7601667,-122.7265,0.58,0.42,md,11,59,0.001916,0.02,nc,nc71130619,2023-06-14T05:43:14.411Z,"3km SE of The Geysers, CA",earthquake,0.25,0.39,0.193,5,reviewed,nc,nc
2023-06-13T10:32:16.090Z,38.8191667,-122.7773333,2.12,-0.15,md,13,116,0.01269,0.02,nc,nc73900646,2023-06-14T04:52:25.865Z,"5km W of Cobb, CA",earthquake,0.41,0.27,0.253,13,reviewed,nc,nc
2023-06-13T10:21:56.210Z,32.7523333,-115.4216667,11.88,1.54,ml,21,121,0.05692,0.21,ci,ci40484512,2023-06-13T17:49:39.367Z,"8km SSW of Holtville, CA",earthquake,0.42,0.37,0.127,13,reviewed,ci,ci
2023-06-13T10:06:10.939Z,63.4747,-146.0642,3.5,1.2,ml,,,,0.69,ak,ak0237je4k6d,2023-06-13T10:07:57.796Z,"48 km NNW of Paxson, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-06-13T10:03:25.017Z,39.6186,-119.9672,5.7,0.9,ml,5,120.22,0.012,0.0993,nn,nn00861235,2023-06-14T21:44:57.605Z,"6 km S of Cold Springs, Nevada",earthquake,,1.8,0.36,3,reviewed,nn,nn
2023-06-13T10:03:13.860Z,32.7558333,-115.4188333,13.21,1.82,ml,30,69,0.05468,0.28,ci,ci40484504,2023-06-13T17:45:48.550Z,"7km SSW of Holtville, CA",earthquake,0.38,0.76,0.205,19,reviewed,ci,ci
2023-06-13T10:01:03.220Z,38.8006668,-122.7883301,2.66,0.77,md,14,64,0.007484,0.04,nc,nc73900641,2023-06-13T10:18:12.889Z,"4km NW of The Geysers, CA",earthquake,0.36,0.73,0.12,14,automatic,nc,nc
2023-06-13T09:31:53.336Z,12.8658,-90.9622,35,4.6,mb,104,175,1.544,0.63,us,us7000k857,2023-06-13T14:41:59.040Z,"118 km S of Puerto San José, Guatemala",earthquake,7.94,1.967,0.034,262,reviewed,us,us
2023-06-13T09:31:42.580Z,56.2365,-159.404166666667,4.88,0.61,ml,6,250,,0.27,av,av91924501,2023-06-15T18:18:32.680Z,"Alaska Peninsula",earthquake,0.98,1.8,0.116877667465796,6,reviewed,av,av
2023-06-13T09:14:31.970Z,38.8146667,-122.8253326,1.74,0.88,md,10,55,0.006523,0.07,nc,nc73900636,2023-06-13T09:54:12.748Z,"7km NW of The Geysers, CA",earthquake,0.45,1.09,0.13,10,automatic,nc,nc
2023-06-13T09:13:37.750Z,38.8103333,-122.821,2.34,1.17,md,42,49,0.006555,0.06,nc,nc73900631,2023-06-14T21:26:15.014Z,"7km WNW of The Geysers, CA",earthquake,0.14,0.23,0.166,39,reviewed,nc,nc
2023-06-13T08:54:54.160Z,33.3983333,-116.3681667,5.46,0.57,ml,19,77,0.1337,0.19,ci,ci40484488,2023-06-13T13:45:56.084Z,"16km N of Borrego Springs, CA",earthquake,0.38,1.81,0.223,11,reviewed,ci,ci
2023-06-13T08:43:55.690Z,38.4948333,-122.2533333,6.37,1.29,md,23,65,0.07707,0.12,nc,nc73900626,2023-06-14T08:19:14.432Z,"14km NE of Yountville, CA",earthquake,0.23,0.8,0.302,16,reviewed,nc,nc
2023-06-13T08:42:21.180Z,33.156,-116.4625,8.27,0.89,ml,42,53,0.08109,0.17,ci,ci40484480,2023-06-13T18:07:24.460Z,"14km SW of Borrego Springs, CA",earthquake,0.19,0.77,0.198,14,reviewed,ci,ci
2023-06-13T08:40:33.430Z,33.7841667,-116.7711667,9.66,0.88,ml,48,44,0.05391,0.16,ci,ci40484472,2023-06-13T17:59:45.532Z,"7km NW of Idyllwild, CA",earthquake,0.15,0.27,0.114,25,reviewed,ci,ci
2023-06-13T08:40:23.271Z,63.2009,-150.7325,13.7,1.3,ml,,,,0.59,ak,ak0237jd509j,2023-06-13T08:43:23.205Z,"62 km SE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-06-13T08:36:47.230Z,34.2088333,-117.5158333,6.21,0.77,ml,21,91,0.03733,0.12,ci,ci40484464,2023-06-13T17:51:06.373Z,"6km SSW of Lytle Creek, CA",earthquake,0.23,0.38,0.089,8,reviewed,ci,ci
2023-06-13T08:27:08.706Z,-16.2888,-74.0579,33.006,4.5,mb,26,147,4.109,1.34,us,us7000k854,2023-06-14T07:43:56.040Z,"47 km W of Atico, Peru",earthquake,9.68,8.287,0.144,14,reviewed,us,us
2023-06-13T08:24:02.470Z,39.6213,-119.9724,6.6,0.6,ml,12,80.49,0.016,0.1202,nn,nn00861185,2023-06-13T19:12:37.570Z,"Nevada",earthquake,,1.4,0.42,5,reviewed,nn,nn
2023-06-13T08:15:58.340Z,38.8161659,-122.8246689,1.85,0.79,md,8,91,0.008094,0.01,nc,nc73900621,2023-06-13T10:39:14.031Z,"7km NW of The Geysers, CA",earthquake,0.48,0.88,0.37,8,automatic,nc,nc
2023-06-13T08:13:05.054Z,60.2087,-152.096,73.2,1.7,ml,,,,0.69,ak,ak0237jcz6ix,2023-06-13T08:15:37.370Z,"29 km NW of Ninilchik, Alaska",earthquake,,0.8,,,automatic,ak,ak
2023-06-13T08:10:45.675Z,62.1762,-148.3002,38.6,1.3,ml,,,,0.56,ak,ak0237jcymif,2023-06-13T08:13:01.307Z,"43 km NNE of Chickaloon, Alaska",earthquake,,1.4,,,automatic,ak,ak
2023-06-13T08:03:40.485Z,33.0961,75.8961,10,5,mww,101,43,2.267,1.01,us,us7000k850,2023-06-13T21:08:29.504Z,"21 km NE of Bhadarwāh, India",earthquake,7.03,1.796,0.093,11,reviewed,us,us
2023-06-13T08:03:00.560Z,33.4701667,-116.782,2.59,0.9,ml,45,42,0.03971,0.18,ci,ci40484456,2023-06-13T17:38:47.313Z,"8km ENE of Aguanga, CA",earthquake,0.15,0.26,0.092,25,reviewed,ci,ci
2023-06-13T08:00:29.880Z,37.3728333,-121.7203333,9.49,0.76,md,15,78,0.06935,0.08,nc,nc73900616,2023-06-14T04:58:13.154Z,"10km E of Alum Rock, CA",earthquake,0.43,0.54,0.292,12,reviewed,nc,nc
2023-06-13T07:55:49.771Z,59.3062,-152.58,69.9,1.6,ml,,,,0.25,ak,ak0237jcmug1,2023-06-13T07:57:36.660Z,"37 km W of Nanwalek, Alaska",earthquake,,0.5,,,automatic,ak,ak
2023-06-13T07:54:07.220Z,38.8433333,-122.873,2.4,1.46,md,52,47,0.004774,0.06,nc,nc73900611,2023-06-14T23:14:14.621Z,"12km NW of The Geysers, CA",earthquake,0.16,0.24,0.148,45,reviewed,nc,nc
2023-06-13T07:53:39.226Z,59.4842,-155.9169,7.8,1.4,ml,,,,0.67,ak,ak0237jcme76,2023-06-13T07:56:11.200Z,"Southern Alaska",earthquake,,0.3,,,automatic,ak,ak
2023-06-13T07:51:24.340Z,32.7373333,-115.3978333,7.07,1.09,ml,10,135,0.07936,0.31,ci,ci37548772,2023-06-13T17:29:21.110Z,"8km SSW of Holtville, CA",earthquake,0.93,2.26,0.256,6,reviewed,ci,ci
2023-06-13T07:50:58.370Z,32.746,-115.4116667,10.85,1.55,ml,20,90,0.06614,0.21,ci,ci40484448,2023-06-13T17:23:42.429Z,"8km SSW of Holtville, CA",earthquake,0.29,0.61,0.198,16,reviewed,ci,ci
2023-06-13T07:47:59.808Z,57.8611,-155.4651,19.5,1.4,ml,,,,0.4,ak,ak0237jcl5ho,2023-06-13T07:49:45.537Z,"68 km WNW of Karluk, Alaska",earthquake,,0.2,,,automatic,ak,ak
2023-06-13T07:45:57.429Z,24.1275,142.9676,28.24,4.6,mb,38,120,12.312,1.09,us,us7000k853,2023-06-13T11:44:19.040Z,"Volcano Islands, Japan region",earthquake,13.08,5.675,0.078,49,reviewed,us,us
2023-06-13T07:36:14.031Z,12.6053,-88.7946,49.66,4.5,mb,45,160,1.11,0.74,us,us7000k84v,2023-06-13T11:38:47.040Z,"79 km SSW of Puerto El Triunfo, El Salvador",earthquake,7.48,9.344,0.041,177,reviewed,us,us
2023-06-13T07:35:18.395Z,-28.0098,-66.6143,175.652,4.5,mb,30,79,2.523,0.98,us,us7000k84u,2023-06-14T07:20:54.040Z,"55 km SSW of Andalgalá, Argentina",earthquake,10.02,11.63,0.192,8,reviewed,us,us
2023-06-13T07:34:34.920Z,38.725,-122.9173333,5.93,1.82,md,77,41,0.07055,0.07,nc,nc73900606,2023-06-13T11:32:12.367Z,"12km SE of Cloverdale, CA",earthquake,0.15,0.38,0.146,75,reviewed,nc,nc
2023-06-13T07:34:33.368Z,63.081,-150.657,98.6,2.1,ml,,,,0.45,ak,ak0237jcib54,2023-06-13T07:36:29.294Z,"Central Alaska",earthquake,,1.1,,,automatic,ak,ak
2023-06-13T07:25:43.120Z,18.2361,-67.7163,63,3.61,md,22,178,0.2797,0.23,pr,pr2023164001,2023-06-13T11:47:34.040Z,"50 km W of Stella, Puerto Rico",earthquake,1.07,0.89,0.05,13,reviewed,pr,pr
2023-06-13T07:15:59.310Z,38.8144989,-122.7948303,1.76,0.77,md,13,116,0.006532,0.06,nc,nc73900601,2023-06-13T09:20:12.541Z,"5km NW of The Geysers, CA",earthquake,0.36,0.82,0.1,13,automatic,nc,nc
2023-06-13T07:12:43.020Z,36.08283333,-97.64383333,6.4,1.51,ml,49,50,0.06478728652,0.21,ok,ok2023lmjh,2023-06-13T21:10:23.660Z,"8 km SSW of Marshall, Oklahoma",earthquake,,0.4,0.21,6,reviewed,ok,ok
2023-06-13T07:11:29.050Z,58.1678333333333,-155.383666666667,2.61,1.1,ml,12,119,,0.13,av,av91924401,2023-06-13T15:06:23.970Z,"Alaska Peninsula",earthquake,0.42,0.5,0.354502933019495,14,reviewed,av,av
2023-06-13T06:58:33.800Z,18.4848333333333,-66.6061666666667,13.4,2.58,md,8,134,0.07317,0.18,pr,pr71413223,2023-06-13T07:09:47.330Z,"Puerto Rico region",earthquake,0.43,0.43,0.0836908906876388,4,reviewed,pr,pr
2023-06-13T06:40:20.020Z,35.8785,-117.6768333,6.99,1.32,ml,20,123,0.09994,0.1,ci,ci40484440,2023-06-13T17:18:07.606Z,"22km ESE of Little Lake, CA",earthquake,0.25,0.41,0.081,8,reviewed,ci,ci
2023-06-13T06:31:11.730Z,38.8409996,-122.8381653,1.71,0.6,md,9,185,0.003189,0.02,nc,nc73900596,2023-06-13T08:53:16.400Z,"10km NW of The Geysers, CA",earthquake,0.64,0.76,0.24,10,automatic,nc,nc
2023-06-13T06:15:32.170Z,38.146,-122.4511667,5.82,0.82,md,21,88,0.002656,0.07,nc,nc73900586,2023-06-13T11:06:14.188Z,"6km ENE of Black Point-Green Point, CA",earthquake,0.25,0.4,0.23,18,reviewed,nc,nc
2023-06-13T06:05:24.600Z,19.1784992218018,-155.496826171875,33.8899993896484,1.86000001,md,37,85,,0.100000001,hv,hv73449952,2023-06-13T06:08:48.800Z,"3 km SW of Pāhala, Hawaii",earthquake,0.53,0.75999999,0.419999987,9,automatic,hv,hv
2023-06-13T05:51:03.730Z,58.2568333333333,-155.159833333333,32.9,0.37,ml,10,101,,0.07,av,av91107453,2023-06-15T01:22:56.150Z,"Alaska Peninsula",earthquake,0.55,0.44,0.355647209629669,10,reviewed,av,av
2023-06-13T05:49:43.800Z,33.273,-116.7305,19.37,1.02,ml,50,42,0.04386,0.14,ci,ci40484432,2023-06-13T17:13:21.579Z,"5km NE of Lake Henshaw, CA",earthquake,0.17,0.4,0.108,21,reviewed,ci,ci
2023-06-13T05:48:14.540Z,45.4388333333333,-111.805333333333,4.81,0.7,ml,6,182,0.2007,0.07,mb,mb90017998,2023-06-13T14:46:27.370Z,"11 km NNW of Ennis, Montana",earthquake,0.54,6.56,0.40993553095509,4,reviewed,mb,mb
2023-06-13T05:39:00.675Z,51.6215,-175.7449,40.1,2.8,ml,,,,0.41,ak,ak0237jbcg3s,2023-06-13T16:16:37.102Z,"67 km ESE of Adak, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-06-13T05:37:31.520Z,58.2356666666667,-155.133666666667,32.65,-0.24,ml,7,140,,0.1,av,av91107448,2023-06-15T01:15:01.290Z,"Alaska Peninsula",earthquake,1.07,0.82,0.282174922172652,7,reviewed,av,av
2023-06-13T05:36:18.340Z,38.2311667,-112.6598333,7.31,1.27,ml,11,222,0.2425,0.15,uu,uu60542106,2023-06-13T13:07:57.000Z,"5 km SSW of Beaver, Utah",earthquake,1.62,4.78,0.016,2,reviewed,uu,uu
2023-06-13T05:36:10.200Z,58.2558333333333,-155.132166666667,32.37,0.52,ml,11,93,,0.15,av,av91107433,2023-06-14T23:04:36.210Z,"86 km NNW of Karluk, Alaska",earthquake,0.49,0.82,0.323950297380622,11,reviewed,av,av
2023-06-13T05:26:17.890Z,45.4391666666667,-111.801,4.75,0.9,ml,6,183,0.1985,0.03,mb,mb90017988,2023-06-13T14:42:20.190Z,"11 km NNW of Ennis, Montana",earthquake,0.5,5.98,0.461308483202973,4,reviewed,mb,mb
2023-06-13T05:24:25.530Z,45.4335,-111.7965,4.8,0.79,ml,6,186,0.2012,0.13,mb,mb90017983,2023-06-13T14:32:14.210Z,"Western Montana",earthquake,0.73,8.61,0.205846287916957,5,reviewed,mb,mb
2023-06-13T05:08:33.330Z,32.7135,-115.4025,2.89,0.95,ml,12,164,0.09888,0.27,ci,ci37548764,2023-06-13T16:54:28.460Z,"9km NE of Mexicali, B.C., MX",earthquake,1.01,0.99,0.061,6,reviewed,ci,ci
2023-06-13T05:08:20.720Z,32.7495,-115.4253333,8.89,1.32,ml,15,120,0.05853,0.14,ci,ci40484424,2023-06-13T16:48:43.549Z,"8km SSW of Holtville, CA",earthquake,0.39,0.68,0.106,9,reviewed,ci,ci
2023-06-13T05:03:22.400Z,38.8023338,-122.7761688,3.64,0.99,md,22,71,0.01147,0.04,nc,nc73900581,2023-06-13T06:42:13.554Z,"3km NNW of The Geysers, CA",earthquake,0.29,0.64,0.2,23,automatic,nc,nc
2023-06-13T05:01:59.090Z,17.959,-67.0126666666667,8.28,2.45,md,6,208,0.03178,0.07,pr,pr71413218,2023-06-13T05:11:38.340Z,"4 km ESE of La Parguera, Puerto Rico",earthquake,0.53,0.6,0.120144855736597,3,reviewed,pr,pr
2023-06-13T04:44:58.095Z,57.1356,-135.7163,4.102,2.6,ml,16,145,0.065,0.24,us,us7000k83x,2023-06-13T21:27:22.040Z,"25 km WNW of Sitka, Alaska",earthquake,2.66,6.457,0.066,30,reviewed,us,us
2023-06-13T04:43:06.480Z,18.1946666666667,-67.9236666666667,108.29,3.38,md,12,190,0.4626,0.39,pr,pr71413213,2023-06-13T05:02:37.330Z,"66 km SE of Punta Cana, Dominican Republic",earthquake,3.22,2.14,0.0815994220469962,7,reviewed,pr,pr
